17:07:17,Enter: 3
17:07:22,Leave: 2
17:08:57,Enter: 6
17:09:03,Leave: 5
17:10:41,Enter: 2
17:10:44,Leave: 3
17:11:48,Enter: 3
17:11:51,Leave: 2
17:12:08,Leave: Lot B10
17:12:20,Leave: 2
17:12:38,Leave: Lot A10
17:12:42,Leave: 6
17:12:51,Enter: 3
17:12:54,Leave: 2
17:14:00,Enter: 2
17:14:03,Leave: 3
17:14:27,Enter: 3
17:14:30,Leave: 2
17:14:47,Enter: 3
17:14:50,Leave: 2
17:16:38,Enter: 3
17:16:41,Leave: 2
17:19:36,Leave: Lot A2
17:19:42,Leave: 6
17:23:56,Enter: 1
17:24:08,Park : Lot E5
17:26:44,Enter: 3
17:26:46,Leave: 2
15:33:25,Enter: 1
15:33:28,Leave: 4
15:33:59,Enter: 6
15:34:03,Leave: 5
15:34:11,Enter: 3
15:34:14,Leave: 2
15:34:28,Leave: NTZ 2-1
15:34:33,Leave: 6
15:34:39,Enter: 3
15:34:43,Leave: 2
15:34:51,Leave: NTZ 2-1
15:34:53,Leave: 5
15:34:57,Enter: 4
15:35:03,Leave: 1
17:36:21,Enter: 3
17:36:24,Leave: 2
17:38:41,Leave: Lot C3
17:39:02,Leave: 1
17:39:21,Enter: 3
17:39:23,Leave: 2
17:42:26,Enter: 3
17:42:29,Leave: 2
17:47:08,Enter: 4
17:47:15,Leave: 1
17:49:05,Enter: 6
17:49:10,Leave: 5
17:54:07,Enter: 3
17:54:09,Leave: 2
17:57:42,Leave: Lot A11
17:57:43,Leave: 6
17:57:56,Enter: 3
17:58:07,Leave: 4
17:59:11,Leave: NTZ 2-1
17:59:37,Enter: 3
17:59:39,Leave: 2
17:59:49,Leave: 6
17:59:56,Enter: 3
17:59:59,Leave: 2
18:02:20,Enter: 6
18:02:25,Leave: 6
18:02:29,Enter: 3
18:02:33,Leave: 2
18:03:22,Enter: 3
18:03:25,Leave: 2
18:09:25,Enter: 3
18:09:27,Leave: 2
18:09:45,Enter: 1
18:09:50,Leave: 4
18:11:34,Enter: 3
18:11:38,Enter: 3
18:11:38,Leave: 2
18:11:41,Enter: 2
18:11:42,Leave: 2
18:11:43,Leave: 3
18:12:11,Enter: 3
18:12:14,Leave: 2
18:18:17,Enter: 6
18:18:26,Park : Lot A2
18:22:58,Enter: 3
18:23:00,Leave: 2
18:25:22,Leave: Lot A2
18:25:30,Leave: 5
18:25:33,Enter: 4
18:25:40,Leave: 1
18:25:54,Enter: 2
18:25:57,Leave: 3
18:26:48,Enter: 1
18:27:05,Park : Lot E2
18:28:31,Leave: NTZ 2-1
18:28:43,Leave: 6
18:28:50,Enter: 3
18:28:55,Leave: 2
